2016.05.23,05:00,1.45037,1.45128,1.45025,1.45084,1903
2016.05.23,06:00,1.45084,1.45250,1.45078,1.45221,3032
2016.05.23,07:00,1.45222,1.45245,1.45164,1.45189,2528
2016.05.23,08:00,1.45189,1.45202,1.45066,1.45070,2330
2016.05.23,09:00,1.45071,1.45336,1.45068,1.45206,5173
2016.05.23,10:00,1.45207,1.45298,1.44825,1.45028,8952
2016.05.23,11:00,1.45026,1.45489,1.44999,1.45391,9009
2016.05.23,12:00,1.45391,1.45417,1.44901,1.44907,7175
2016.05.23,13:00,1.44911,1.44979,1.44613,1.44694,8117
2016.05.23,14:00,1.44694,1.44856,1.44653,1.44816,6649
2016.05.23,15:00,1.44815,1.44869,1.44600,1.44635,8167
2016.05.23,16:00,1.44634,1.44859,1.44562,1.44723,9485
2016.05.23,17:00,1.44725,1.44923,1.44587,1.44609,9930
2016.05.23,18:00,1.44608,1.44839,1.44422,1.44423,8396
2016.05.23,19:00,1.44423,1.44833,1.44422,1.44832,4207
2016.05.23,20:00,1.44833,1.44887,1.44804,1.44856,3407
2016.05.23,21:00,1.44856,1.44907,1.44784,1.44851,2750
2016.05.23,22:00,1.44851,1.44890,1.44806,1.44819,1751
2016.05.23,23:00,1.44820,1.44856,1.44736,1.44833,2196
2016.05.24,00:00,1.44834,1.44852,1.44739,1.44833,1084
2016.05.24,01:00,1.44825,1.44840,1.44797,1.44820,2744
2016.05.24,02:00,1.44821,1.44848,1.44782,1.44782,1317
2016.05.24,03:00,1.44782,1.44887,1.44771,1.44875,2981
2016.05.24,04:00,1.44874,1.44967,1.44853,1.44885,2290
2016.05.24,05:00,1.44884,1.44966,1.44866,1.44935,2018
2016.05.24,06:00,1.44936,1.44936,1.44820,1.44854,2674
2016.05.24,07:00,1.44853,1.44946,1.44839,1.44888,2154
2016.05.24,08:00,1.44888,1.44897,1.44802,1.44810,2072
2016.05.24,09:00,1.44810,1.44994,1.44786,1.44833,5846
2016.05.24,10:00,1.44834,1.45471,1.44783,1.45403,11476
2016.05.24,11:00,1.45402,1.45466,1.45262,1.45354,9242
2016.05.24,12:00,1.45352,1.46010,1.45320,1.45861,11242
2016.05.24,13:00,1.45861,1.46222,1.45783,1.46004,9071
2016.05.24,14:00,1.46009,1.46153,1.45986,1.46001,7998
2016.05.24,15:00,1.45999,1.46141,1.45928,1.46040,9538
2016.05.24,16:00,1.46040,1.46179,1.45851,1.45953,10774
2016.05.24,17:00,1.45953,1.46106,1.45880,1.46091,11515
2016.05.24,18:00,1.46092,1.46379,1.46042,1.46209,8365
2016.05.24,19:00,1.46207,1.46370,1.46178,1.46251,4262
2016.05.24,20:00,1.46249,1.46284,1.46100,1.46190,3987
2016.05.24,21:00,1.46190,1.46419,1.46148,1.46309,3352
2016.05.24,22:00,1.46309,1.46322,1.46238,1.46270,3209
2016.05.24,23:00,1.46270,1.46360,1.46252,1.46316,2381
2016.05.25,00:00,1.46318,1.46373,1.46211,1.46229,1455
2016.05.25,01:00,1.46230,1.46299,1.46186,1.46194,3663
2016.05.25,02:00,1.46195,1.46201,1.46089,1.46127,2708
2016.05.25,03:00,1.46127,1.46188,1.46127,1.46131,2380
2016.05.25,04:00,1.46131,1.46172,1.46060,1.46108,3309
2016.05.25,05:00,1.46107,1.46138,1.46058,1.46123,2154
2016.05.25,06:00,1.46124,1.46142,1.46023,1.46108,2946
2016.05.25,07:00,1.46108,1.46148,1.46057,1.46135,1927
2016.05.25,08:00,1.46135,1.46158,1.46099,1.46108,2103
2016.05.25,09:00,1.46109,1.46334,1.46047,1.46062,5729
2016.05.25,10:00,1.46065,1.46613,1.46009,1.46599,9408
2016.05.25,11:00,1.46603,1.46633,1.46359,1.46488,9011
2016.05.25,12:00,1.46481,1.46495,1.46208,1.46236,8873
2016.05.25,13:00,1.46236,1.46609,1.46130,1.46609,8680
2016.05.25,14:00,1.46610,1.46960,1.46524,1.46919,9829
2016.05.25,15:00,1.46920,1.47068,1.46778,1.47005,9468
2016.05.25,16:00,1.47005,1.47105,1.46830,1.47062,10174
2016.05.25,17:00,1.47062,1.47291,1.46983,1.47133,12354
2016.05.25,18:00,1.47134,1.47240,1.46876,1.46901,9791
2016.05.25,19:00,1.46900,1.46963,1.46853,1.46861,4254
2016.05.25,20:00,1.46861,1.47051,1.46861,1.47031,3733
2016.05.25,21:00,1.47031,1.47248,1.47029,1.47193,3378
2016.05.25,22:00,1.47193,1.47195,1.47097,1.47147,2872
2016.05.25,23:00,1.47147,1.47147,1.46949,1.46955,3116
2016.05.26,00:00,1.46956,1.47048,1.46942,1.47041,1409
2016.05.26,01:00,1.47038,1.47041,1.46950,1.46988,3663
2016.05.26,02:00,1.46988,1.47037,1.46935,1.46955,2170
2016.05.26,03:00,1.46955,1.47117,1.46926,1.47055,4243
2016.05.26,04:00,1.47055,1.47133,1.47034,1.47087,3539
2016.05.26,05:00,1.47088,1.47162,1.47030,1.47040,2168
2016.05.26,06:00,1.47040,1.47190,1.47040,1.47106,2364
2016.05.26,07:00,1.47106,1.47187,1.47104,1.47110,2045
2016.05.26,08:00,1.47110,1.47211,1.47055,1.47075,2736
2016.05.26,09:00,1.47074,1.47281,1.47034,1.47281,5229
2016.05.26,10:00,1.47283,1.47392,1.47119,1.47161,10029
2016.05.26,11:00,1.47163,1.47306,1.46770,1.46889,8470
2016.05.26,12:00,1.46890,1.47088,1.46883,1.47044,7973
2016.05.26,13:00,1.47044,1.47144,1.46949,1.46962,7225
2016.05.26,14:00,1.46960,1.47084,1.46853,1.47038,6833
2016.05.26,15:00,1.47040,1.47099,1.46936,1.47029,9509
2016.05.26,16:00,1.47031,1.47135,1.46792,1.46875,11959
2016.05.26,17:00,1.46872,1.47061,1.46725,1.46813,11921
2016.05.26,18:00,1.46813,1.46899,1.46679,1.46720,9746
2016.05.26,19:00,1.46719,1.46719,1.46403,1.46533,6236
2016.05.26,20:00,1.46533,1.46625,1.46489,1.46499,3513
2016.05.26,21:00,1.46500,1.46638,1.46451,1.46624,3159
2016.05.26,22:00,1.46627,1.46642,1.46574,1.46640,2207
2016.05.26,23:00,1.46638,1.46761,1.46605,1.46694,2058
2016.05.27,00:00,1.46699,1.46736,1.46620,1.46653,1399
2016.05.27,01:00,1.46654,1.46687,1.46616,1.46648,2953
2016.05.27,02:00,1.46648,1.46677,1.46616,1.46651,1426
2016.05.27,03:00,1.46651,1.46755,1.46596,1.46737,3097
2016.05.27,04:00,1.46737,1.46825,1.46698,1.46705,2872
2016.05.27,05:00,1.46704,1.46725,1.46563,1.46582,2311
2016.05.27,06:00,1.46582,1.46739,1.46581,1.46718,1667
2016.05.27,07:00,1.46718,1.46742,1.46661,1.46681,1783
2016.05.27,08:00,1.46679,1.46772,1.46627,1.46715,2056
2016.05.27,09:00,1.46715,1.46763,1.46463,1.46585,4708
2016.05.27,10:00,1.46586,1.46887,1.46360,1.46775,8623
2016.05.27,11:00,1.46776,1.46798,1.46446,1.46510,8706
2016.05.27,12:00,1.46510,1.46686,1.46201,1.46623,8559
2016.05.27,13:00,1.46623,1.46649,1.46411,1.46531,6962
2016.05.27,14:00,1.46531,1.46703,1.46440,1.46493,7102
2016.05.27,15:00,1.46492,1.46535,1.46231,1.46323,10300
2016.05.27,16:00,1.46324,1.46428,1.46132,1.46423,9790
2016.05.27,17:00,1.46423,1.46545,1.46082,1.46172,10995
2016.05.27,18:00,1.46170,1.46440,1.46138,1.46440,7621
2016.05.27,19:00,1.46436,1.46479,1.46269,1.46365,3712
2016.05.27,20:00,1.46369,1.46452,1.46139,1.46222,7382
2016.05.27,21:00,1.46221,1.46226,1.46048,1.46081,3827
2016.05.27,22:00,1.46084,1.46138,1.46053,1.46106,2197
2016.05.27,23:00,1.46105,1.46213,1.46078,1.46202,2209
2016.05.30,00:00,1.46063,1.46091,1.46060,1.46075,376
2016.05.30,01:00,1.46076,1.46160,1.46076,1.46157,2693
2016.05.30,02:00,1.46157,1.46280,1.46148,1.46224,3278
2016.05.30,03:00,1.46223,1.46242,1.46042,1.46089,3737
2016.05.30,04:00,1.46089,1.46101,1.45998,1.46072,2919
2016.05.30,05:00,1.46073,1.46214,1.46038,1.46193,2334
2016.05.30,06:00,1.46192,1.46269,1.46158,1.46252,2104
2016.05.30,07:00,1.46253,1.46309,1.46154,1.46160,2195
2016.05.30,08:00,1.46161,1.46220,1.46055,1.46059,2903
2016.05.30,09:00,1.46059,1.46272,1.46046,1.46116,3994
2016.05.30,10:00,1.46117,1.46187,1.46017,1.46034,5776
2016.05.30,11:00,1.46033,1.46141,1.45944,1.45962,5637
2016.05.30,12:00,1.45962,1.46003,1.45873,1.45953,4862
2016.05.30,13:00,1.45954,1.46114,1.45953,1.46019,3831
2016.05.30,14:00,1.46019,1.46165,1.46006,1.46161,3855
2016.05.30,15:00,1.46160,1.46370,1.46138,1.46181,3889
2016.05.30,16:00,1.46182,1.46252,1.46105,1.46203,3120
2016.05.30,17:00,1.46203,1.46309,1.46087,1.46193,3783
2016.05.30,18:00,1.46193,1.46333,1.46127,1.46312,2954
2016.05.30,19:00,1.46309,1.46415,1.46276,1.46339,2240
2016.05.30,20:00,1.46333,1.46395,1.46311,1.46331,3958
2016.05.30,21:00,1.46331,1.46398,1.46316,1.46352,1660
2016.05.30,22:00,1.46350,1.46411,1.46330,1.46380,2670
2016.05.30,23:00,1.46379,1.46399,1.46339,1.46378,2410
2016.05.31,00:00,1.46375,1.46408,1.46250,1.46263,576
2016.05.31,01:00,1.46263,1.46311,1.46249,1.46282,2923
2016.05.31,02:00,1.46282,1.46338,1.46270,1.46326,2372
2016.05.31,03:00,1.46326,1.46658,1.46326,1.46627,3457
2016.05.31,04:00,1.46625,1.47019,1.46623,1.46958,4722
2016.05.31,05:00,1.46956,1.47016,1.46867,1.46902,2825
2016.05.31,06:00,1.46902,1.47243,1.46902,1.47087,3322
2016.05.31,07:00,1.47086,1.47089,1.46655,1.46745,4450
2016.05.31,08:00,1.46745,1.46749,1.46658,1.46717,3206
2016.05.31,09:00,1.46717,1.46839,1.46260,1.46358,5883
2016.05.31,10:00,1.46356,1.46473,1.45835,1.45878,9673
2016.05.31,11:00,1.45877,1.46155,1.45680,1.45921,11043
2016.05.31,12:00,1.45931,1.46138,1.45802,1.46095,9501
2016.05.31,13:00,1.46095,1.46379,1.46088,1.46182,7783
2016.05.31,14:00,1.46181,1.46453,1.46086,1.46430,8711
